chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	21046224	21059330	-	400745	SH2D5	222	4.99682906E-1	DAVIES_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	214	6.17007132E-1	DAVIES_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	521	6.36573294E-1	DAVIES_SUCCESS
chr1	21543739	21672034	-	1889	ECE1	531	6.79708481E-1	DAVIES_SUCCESS
chr1	21619782	21626362	+	100506801	LOC100506801	254	8.02992833E-1	DAVIES_SUCCESS
chr1	21766582	21811393	+	84224	NBPF3	423	3.58769743E-1	DAVIES_SUCCESS
chr1	21835857	21904905	+	249	ALPL	524	1.40951159E-1	DAVIES_SUCCESS
chr1	21922707	21995856	-	5909	RAP1GAP	483	1.35941742E-1	DAVIES_SUCCESS
chr1	22004791	22109688	-	84196	USP48	508	5.75124241E-1	DAVIES_SUCCESS
chr1	22138757	22151714	+	401944	LDLRAD2	257	4.16158625E-1	DAVIES_SUCCESS
chr1	22148736	22263750	-	3339	HSPG2	539	1.69602715E-1	DAVIES_SUCCESS
chr1	22303417	22333141	+	23436	CELA3B	422	3.4484256E-3	DAVIES_SUCCESS
chr1	22328148	22339035	+	10136	CELA3A	383	2.33374791E-3	DAVIES_SUCCESS
chr1	22351706	22357715	+	29092	LINC00339	308	2.95039554E-4	DAVIES_SUCCESS
chr1	22379119	22419436	+	998	CDC42	322	1.12266411E-4	DAVIES_SUCCESS
chr1	22443797	22470385	-	54361	WNT4	304	8.72560662E-6	DAVIES_SUCCESS
chr1	22778343	22857650	+	9923	ZBTB40	275	4.34705727E-1	DAVIES_SUCCESS
chr1	22890003	22930087	+	2046	EPHA8	328	1.69564818E-1	DAVIES_SUCCESS
chr1	22963117	22966175	+	712	C1QA	254	2.06652387E-1	DAVIES_SUCCESS
chr1	22970117	22974603	+	714	C1QC	243	2.11140411E-1	DAVIES_SUCCESS
chr1	22979681	22988029	+	713	C1QB	227	2.08553295E-1	DAVIES_SUCCESS
chr1	23037330	23241823	+	2048	EPHB2	517	6.7559854E-1	DAVIES_SUCCESS
chr1	23046009	23046091	+	100616391	MIR4684	144	7.62646224E-1	DAVIES_SUCCESS
chr1	23189651	23189719	-	100422914	MIR4253	177	8.12815688E-1	DAVIES_SUCCESS
chr1	23337326	23342343	-	729059	LOC729059	143	1.39082228E-1	DAVIES_SUCCESS
chr1	23345940	23410184	+	23028	KDM1A	202	1.14221164E-1	DAVIES_SUCCESS
chr1	23370797	23370865	+	100422866	MIR3115	112	1.37496657E-1	DAVIES_SUCCESS
chr1	23410515	23504301	-	7798	LUZP1	345	3.64689952E-2	DAVIES_SUCCESS
chr1	23518387	23521222	-	3352	HTR1D	253	2.47272525E-2	DAVIES_SUCCESS
chr1	23636275	23670853	-	10236	HNRNPR	164	1.56820042E-3	DAVIES_SUCCESS
chr1	23685940	23696357	-	80818	ZNF436	142	4.00403483E-3	DAVIES_SUCCESS
chr1	23695463	23698330	+	148898	C1orf213	140	5.51635692E-3	DAVIES_SUCCESS
chr1	23707554	23751261	-	6920	TCEA3	196	1.83987314E-2	DAVIES_SUCCESS
chr1	23755055	23811057	-	55616	ASAP3	214	5.54125642E-1	DAVIES_SUCCESS
chr1	23832919	23857712	-	1870	E2F2	200	8.19981791E-1	DAVIES_SUCCESS
chr1	23884420	23886285	-	3399	ID3	151	8.61094524E-1	DAVIES_SUCCESS
chr1	23907984	23967056	+	259283	MDS2	263	9.96634745E-1	DAVIES_SUCCESS
chr1	24018268	24022915	+	6135	RPL11	154	9.99812924E-1	DAVIES_SUCCESS
chr1	24069855	24088549	+	6924	TCEB3	103	9.80803167E-1	DAVIES_SUCCESS
chr1	24086871	24104787	-	100506963	LOC100506963	98	9.52656398E-1	DAVIES_SUCCESS
chr1	24104875	24114722	+	57095	PITHD1	79	9.40872924E-1	DAVIES_SUCCESS
chr1	24117645	24122029	+	11313	LYPLA2	82	9.52776228E-1	DAVIES_SUCCESS
chr1	24122088	24127294	-	2582	GALE	81	9.56678599E-1	DAVIES_SUCCESS
chr1	24128366	24165110	-	3155	HMGCL	240	9.56285832E-1	DAVIES_SUCCESS
chr1	24171571	24194859	-	2517	FUCA1	304	6.91219575E-1	DAVIES_SUCCESS
chr1	24200459	24239817	-	1269	CNR2	284	6.5869804E-1	DAVIES_SUCCESS
chr1	24255559	24255637	+	100616492	MIR378F	150	3.5510826E-1	DAVIES_SUCCESS
chr1	24286300	24289949	+	55629	PNRC2	8	3.69354504E-1	DAVIES_SUCCESS
chr1	24292936	24306953	-	10772	SRSF10	7	3.72663393E-1	DAVIES_SUCCESS
chr1	24382530	24438665	-	127294	MYOM3	358	2.21285642E-1	DAVIES_SUCCESS
chr1	24446260	24469775	-	58985	IL22RA1	307	3.90093605E-1	DAVIES_SUCCESS
chr1	24480646	24513765	-	163702	IFNLR1	316	9.0072232E-1	DAVIES_SUCCESS
chr1	24526729	24538180	+	284632	LOC284632	265	9.6689725E-1	DAVIES_SUCCESS
chr1	24645811	24690970	+	57822	GRHL3	334	6.32344868E-1	DAVIES_SUCCESS
chr1	24683488	24741587	-	90529	STPG1	354	5.68143273E-1	DAVIES_SUCCESS
chr1	24742244	24799473	+	57185	NIPAL3	339	5.38208838E-1	DAVIES_SUCCESS
chr1	24822822	24828850	-	100750325	RCAN3AS	191	5.55754638E-1	DAVIES_SUCCESS
chr1	24828840	24863510	+	11123	RCAN3	347	6.88777435E-1	DAVIES_SUCCESS
chr1	24882566	24935818	+	400746	NCMAP	355	7.09140886E-1	DAVIES_SUCCESS
chr1	24969593	24999772	+	10250	SRRM1	160	5.62233695E-1	DAVIES_SUCCESS
chr1	25071759	25170815	+	25932	CLIC4	287	2.20461676E-1	DAVIES_SUCCESS
chr1	25226001	25291612	-	864	RUNX3	399	4.6708055E-1	DAVIES_SUCCESS
chr1	25548766	25559013	-	25949	SYF2	55	5.59788408E-1	DAVIES_SUCCESS
chr1	25568739	25664656	-	57035	C1orf63	78	4.84621634E-1	DAVIES_SUCCESS
chr1	25598980	25656936	+	6007	RHD	61	7.40184306E-1	DAVIES_SUCCESS
chr1	25664788	25688852	+	23585	TMEM50A	67	6.28272538E-1	DAVIES_SUCCESS
chr1	25688739	25756683	-	6006	RHCE	144	4.56705503E-1	DAVIES_SUCCESS
chr1	25757387	25826698	+	55219	TMEM57	177	3.56420153E-1	DAVIES_SUCCESS
chr1	25870075	25895377	+	26119	LDLRAP1	107	3.50491963E-1	DAVIES_SUCCESS
chr1	25943958	26111258	+	57134	MAN1C1	334	2.8323365E-1	DAVIES_SUCCESS
chr1	26126666	26144713	+	57190	SEPN1	231	1.75379037E-1	DAVIES_SUCCESS
chr1	26146396	26159433	+	56181	MTFR1L	201	1.81329885E-1	DAVIES_SUCCESS
chr1	26146444	26150097	-	646471	LOC646471	190	1.77226334E-1	DAVIES_SUCCESS
chr1	26160496	26185848	-	79000	AUNIP	206	1.84512882E-1	DAVIES_SUCCESS
chr1	26187974	26197744	-	164091	PAQR7	161	1.41490568E-1	DAVIES_SUCCESS
chr1	26210676	26233368	-	3925	STMN1	184	2.52858201E-1	DAVIES_SUCCESS
chr1	26232852	26232945	-	100500808	MIR3917	129	4.36688973E-1	DAVIES_SUCCESS
chr1	26286257	26324648	-	5051	PAFAH2	226	8.45623699E-2	DAVIES_SUCCESS
chr1	26348270	26362954	+	2134	EXTL1	206	5.01617602E-2	DAVIES_SUCCESS
chr1	26364513	26372604	-	7780	SLC30A2	176	7.61667055E-2	DAVIES_SUCCESS
chr1	26377795	26394125	-	84676	TRIM63	208	1.30915969E-1	DAVIES_SUCCESS
chr1	26437655	26452039	+	149420	PDIK1L	220	3.8451257E-1	DAVIES_SUCCESS
chr1	26485510	26489119	+	79927	FAM110D	227	6.87204455E-1	DAVIES_SUCCESS
chr1	26496387	26497364	+	51042	ZNF593	244	7.52059265E-1	DAVIES_SUCCESS
chr1	26503980	26516375	+	10256	CNKSR1	296	7.37944335E-1	DAVIES_SUCCESS
chr1	26517118	26529033	+	378807	CATSPER4	317	5.7524615E-1	DAVIES_SUCCESS
chr1	26560692	26605299	+	64793	CEP85	453	2.00471654E-1	DAVIES_SUCCESS
chr1	26606212	26608013	+	83442	SH3BGRL3	312	1.25659226E-1	DAVIES_SUCCESS
chr1	26608772	26644756	-	91544	UBXN11	413	1.08957799E-1	DAVIES_SUCCESS
chr1	26644410	26647014	+	1043	CD52	317	1.07629111E-1	DAVIES_SUCCESS
chr1	26648349	26680621	-	55057	AIM1L	397	5.47627133E-2	DAVIES_SUCCESS
chr1	26688124	26699266	-	257101	ZNF683	313	1.26371421E-2	DAVIES_SUCCESS
chr1	26737268	26756219	+	79727	LIN28A	230	1.93082447E-3	DAVIES_SUCCESS
chr1	26758772	26797795	+	79947	DHDDS	237	7.13944047E-3	DAVIES_SUCCESS
chr1	26798901	26803133	+	3151	HMGN2	149	4.78357053E-2	DAVIES_SUCCESS
chr1	26856248	26901520	+	6195	RPS6KA1	191	6.3918541E-2	DAVIES_SUCCESS
chr1	26881032	26881084	+	100302190	MIR1976	146	5.07348142E-2	DAVIES_SUCCESS
chr1	27022521	27108601	+	8289	ARID1A	186	1.64436181E-2	DAVIES_SUCCESS
chr1	27114453	27124894	+	55650	PIGV	107	2.46445028E-2	DAVIES_SUCCESS
chr1	27153200	27182211	+	84243	ZDHHC18	137	4.06787127E-2	DAVIES_SUCCESS
chr1	27189632	27190947	+	2810	SFN	129	4.51667596E-2	DAVIES_SUCCESS
chr1	27205872	27216869	-	54707	GPN2	137	4.57679637E-2	DAVIES_SUCCESS
chr1	27216978	27226962	-	63906	GPATCH3	136	4.26442598E-2	DAVIES_SUCCESS
chr1	27237974	27240567	-	8431	NR0B2	118	4.46730441E-2	DAVIES_SUCCESS
chr1	27248212	27273362	+	10726	NUDC	126	4.3393943E-2	DAVIES_SUCCESS
chr1	27276046	27286901	-	126695	C1orf172	93	4.33024919E-2	DAVIES_SUCCESS
chr1	27320194	27327377	+	388610	TRNP1	64	3.81504865E-2	DAVIES_SUCCESS
chr1	27331510	27339333	-	115572	FAM46B	68	5.97531938E-2	DAVIES_SUCCESS
chr1	27425299	27481621	-	6548	SLC9A1	225	4.32360199E-1	DAVIES_SUCCESS
chr1	27561006	27635124	+	23038	WDTC1	132	4.79760592E-1	DAVIES_SUCCESS
chr1	27648635	27662891	+	84065	TMEM222	82	3.45312992E-1	DAVIES_SUCCESS
chr1	27650364	27653016	+	644961	LOC644961	70	3.0282489E-1	DAVIES_SUCCESS
chr1	27668482	27680423	+	84958	SYTL1	84	3.86913812E-1	DAVIES_SUCCESS
chr1	27681669	27693337	-	9064	MAP3K6	88	3.8412306E-1	DAVIES_SUCCESS
chr1	27695600	27701315	-	8547	FCN3	91	4.02906905E-1	DAVIES_SUCCESS
chr1	27705595	27709805	-	388611	CD164L2	94	4.3411249E-1	DAVIES_SUCCESS
chr1	27719147	27722317	+	2827	GPR3	89	4.62724467E-1	DAVIES_SUCCESS
chr1	27730733	27816678	-	10163	WASF2	195	3.53898557E-1	DAVIES_SUCCESS
chr1	27860755	27930361	-	27245	AHDC1	98	2.25965612E-1	DAVIES_SUCCESS
chr1	27938800	27961727	-	2268	FGR	37	1.29946993E-1	DAVIES_SUCCESS
chr1	27992571	27998724	-	2537	IFI6	36	4.81090068E-1	DAVIES_SUCCESS
chr1	28052489	28089423	+	199870	FAM76A	20	9.45552223E-1	DAVIES_SUCCESS
chr1	28099693	28150963	+	23673	STX12	30	7.54437763E-1	DAVIES_SUCCESS
chr1	28157251	28178183	+	5511	PPP1R8	90	3.09768347E-1	DAVIES_SUCCESS
chr1	28160911	28161077	+	677774	SCARNA1	51	4.2069625E-1	DAVIES_SUCCESS
chr1	28199054	28213193	+	9473	THEMIS2	212	5.16877472E-1	DAVIES_SUCCESS
chr1	28218048	28241236	-	6118	RPA2	265	6.11398294E-1	DAVIES_SUCCESS
chr1	28261503	28285663	+	27293	SMPDL3B	261	6.30945337E-1	DAVIES_SUCCESS
chr1	28286503	28294604	+	55113	XKR8	218	7.72103957E-1	DAVIES_SUCCESS
chr1	28296854	28415148	-	2140	EYA3	360	4.1109223E-1	DAVIES_SUCCESS
chr1	28473676	28520447	-	5724	PTAFR	232	8.42943593E-2	DAVIES_SUCCESS
chr1	28526789	28559542	-	22826	DNAJC8	224	1.5531847E-1	DAVIES_SUCCESS
chr1	28562601	28564616	+	93974	ATPIF1	217	1.55290835E-1	DAVIES_SUCCESS
chr1	28585962	28609002	+	83667	SESN2	231	2.19593927E-1	DAVIES_SUCCESS
chr1	28655512	28662478	+	54797	MED18	210	2.14806309E-1	DAVIES_SUCCESS
chr1	28696092	28826881	+	65979	PHACTR4	367	1.80350297E-1	DAVIES_SUCCESS
chr1	28832454	28865708	+	1104	RCC1	120	2.30197711E-1	DAVIES_SUCCESS
chr1	28879528	28905057	+	54952	TRNAU1AP	125	3.04449465E-1	DAVIES_SUCCESS
chr1	28905049	28908383	-	85028	SNHG12	97	3.48023479E-1	DAVIES_SUCCESS
chr1	28905254	28905334	-	692212	SNORD99	96	3.48134738E-1	DAVIES_SUCCESS
chr1	28906275	28906405	-	677838	SNORA61	95	3.52266697E-1	DAVIES_SUCCESS
chr1	28906892	28907024	-	677825	SNORA44	95	3.52266697E-1	DAVIES_SUCCESS
chr1	28907431	28907565	-	692073	SNORA16A	96	3.52087703E-1	DAVIES_SUCCESS
chr1	28918711	28921088	+	115273	RAB42	94	3.88045883E-1	DAVIES_SUCCESS
chr1	28929608	28969604	-	6883	TAF12	136	4.23170144E-1	DAVIES_SUCCESS
chr1	28975111	28975246	+	26824	RNU11	94	4.83275677E-1	DAVIES_SUCCESS
chr1	28995239	29042115	+	10691	GMEB1	152	5.30064498E-1	DAVIES_SUCCESS
chr1	29063132	29096287	+	51441	YTHDF2	160	6.4213116E-1	DAVIES_SUCCESS
chr1	29138653	29190208	+	4985	OPRD1	332	3.48843164E-2	DAVIES_SUCCESS
chr1	29213602	29446558	+	2035	EPB41	590	1.34683005E-4	DAVIES_SUCCESS
chr1	29445936	29450421	-	399474	TMEM200B	153	1.42380604E-5	DAVIES_SUCCESS
chr1	29474249	29508637	-	6429	SRSF4	235	2.34869262E-5	DAVIES_SUCCESS
chr1	29519384	29557454	-	51102	MECR	222	2.21286893E-4	DAVIES_SUCCESS
chr1	29563027	29653325	+	10076	PTPRU	343	6.74729419E-4	DAVIES_SUCCESS
chr1	31184123	31196432	-	4146	MATN1	307	7.07167268E-1	DAVIES_SUCCESS
chr1	31191618	31199593	+	100129196	MATN1-AS1	314	7.14025286E-1	DAVIES_SUCCESS
chr1	31205314	31230683	-	7805	LAPTM5	339	7.70423258E-1	DAVIES_SUCCESS
chr1	31212002	31212079	-	100616164	MIR4420	274	7.37522792E-1	DAVIES_SUCCESS
chr1	31342312	31381480	-	9672	SDC3	295	1.78723904E-1	DAVIES_SUCCESS
chr1	31404352	31538763	-	9698	PUM1	427	1.92922712E-1	DAVIES_SUCCESS
chr1	31408535	31422052	-	692234	SNORD103A	156	1.36211783E-1	DAVIES_SUCCESS
chr1	31441009	31441084	-	692200	SNORD85	126	1.11545619E-1	DAVIES_SUCCESS
chr1	31652591	31712734	-	79570	NKAIN1	374	3.09496704E-2	DAVIES_SUCCESS
chr1	31732414	31769644	-	9410	SNRNP40	322	5.85602194E-2	DAVIES_SUCCESS
chr1	31769841	31837780	+	51538	ZCCHC17	348	4.88391211E-2	DAVIES_SUCCESS
chr1	31838099	31845923	-	2170	FABP3	225	4.00930939E-2	DAVIES_SUCCESS
chr1	31882411	31907527	+	347735	SERINC2	322	4.09005104E-2	DAVIES_SUCCESS
chr1	31971838	31974167	+	149086	LOC149086	269	2.49799741E-2	DAVIES_SUCCESS
chr1	31984035	31989846	+	284551	LOC284551	271	2.04876559E-2	DAVIES_SUCCESS
chr1	32042085	32053287	+	64129	TINAGL1	206	8.10771485E-7	DAVIES_SUCCESS
chr1	32083300	32098119	+	3061	HCRTR1	177	1.1650336E-7	DAVIES_SUCCESS
chr1	32095462	32110838	-	553115	PEF1	166	1.04053482E-7	DAVIES_SUCCESS
chr1	32117847	32169768	-	1307	COL16A1	197	1.5290803E-7	DAVIES_SUCCESS
chr1	32192717	32229648	-	576	BAI2	119	3.11478114E-2	DAVIES_SUCCESS
chr1	32224260	32224336	-	100423028	MIR4254	73	2.37040091E-1	DAVIES_SUCCESS
chr1	32256024	32281580	-	90853	SPOCD1	151	1.29849695E-1	DAVIES_SUCCESS
chr1	32372021	32403988	-	8073	PTP4A2	120	3.545604E-1	DAVIES_SUCCESS
chr1	32479294	32526460	+	10657	KHDRBS1	64	4.18889591E-3	DAVIES_SUCCESS
chr1	32538502	32568467	+	55116	TMEM39B	71	3.58881633E-3	DAVIES_SUCCESS
chr1	32573643	32642168	+	23633	KPNA6	121	3.81823449E-3	DAVIES_SUCCESS
chr1	32645344	32663886	+	200081	TXLNA	87	4.03532521E-3	DAVIES_SUCCESS
chr1	32666201	32670991	+	79140	CCDC28B	76	4.013358E-3	DAVIES_SUCCESS
chr1	32671235	32674288	+	55721	IQCC	77	4.04257634E-3	DAVIES_SUCCESS
chr1	32674694	32681797	+	149069	DCDC2B	74	3.69248292E-3	DAVIES_SUCCESS
chr1	32680077	32687926	-	56063	TMEM234	70	3.62308601E-3	DAVIES_SUCCESS
chr1	32687184	32697205	+	8668	EIF3I	68	3.687117E-3	DAVIES_SUCCESS
chr1	32697260	32707311	-	339483	MTMR9LP	67	3.76013339E-3	DAVIES_SUCCESS
chr1	32712817	32714461	+	84734	FAM167B	55	3.64745144E-3	DAVIES_SUCCESS
chr1	32716839	32751766	+	3932	LCK	54	3.70932688E-3	DAVIES_SUCCESS
chr1	32757707	32799224	+	3065	HDAC1	18	9.69725486E-2	DAVIES_SUCCESS
chr1	32799429	32801840	-	65108	MARCKSL1	9	5.54032596E-1	DAVIES_SUCCESS
chr1	32826870	32827844	-	100128071	FAM229A	10	5.24314017E-1	DAVIES_SUCCESS
chr1	32827861	32829924	+	81629	TSSK3	11	5.66192304E-1	DAVIES_SUCCESS
chr1	32830704	32860062	-	55108	BSDC1	46	4.59365949E-1	DAVIES_SUCCESS
chr1	32930657	33071542	+	653121	ZBTB8A	280	6.9325225E-1	DAVIES_SUCCESS
chr1	33065772	33116185	-	339487	ZBTB8OS	120	6.43373713E-1	DAVIES_SUCCESS
chr1	33116748	33151812	+	5928	RBBP4	67	6.17636045E-1	DAVIES_SUCCESS
chr1	33145506	33168361	-	81493	SYNC	75	7.10911849E-1	DAVIES_SUCCESS
chr1	33207511	33240571	+	57648	KIAA1522	156	1.54279708E-2	DAVIES_SUCCESS
chr1	33240839	33283633	-	8565	YARS	179	1.03911108E-2	DAVIES_SUCCESS
chr1	33283042	33324480	+	64766	S100PBP	162	1.17014104E-2	DAVIES_SUCCESS
chr1	33327868	33338082	-	252995	FNDC5	110	1.30383586E-2	DAVIES_SUCCESS
chr1	33352097	33360247	+	3208	HPCA	120	1.36164501E-2	DAVIES_SUCCESS
chr1	33360195	33366953	-	113452	TMEM54	120	1.71241797E-2	DAVIES_SUCCESS
chr1	33402049	33430286	-	127544	RNF19B	155	5.9384827E-2	DAVIES_SUCCESS
chr1	33473540	33502512	-	204	AK2	141	4.00871876E-1	DAVIES_SUCCESS
chr1	33546713	33586131	+	113451	ADC	140	7.59794449E-1	DAVIES_SUCCESS
chr1	33611002	33647671	-	55223	TRIM62	170	8.30451422E-1	DAVIES_SUCCESS
chr1	33722173	33766320	+	149076	ZNF362	210	6.59209439E-1	DAVIES_SUCCESS
chr1	33772366	33786699	-	127550	A3GALT2	189	6.54526941E-1	DAVIES_SUCCESS
chr1	33789223	33896615	-	1912	PHC2	455	5.32720091E-1	DAVIES_SUCCESS
chr1	33797993	33798093	-	100500853	MIR3605	196	6.12986492E-1	DAVIES_SUCCESS
chr1	33938231	33961995	+	7579	ZSCAN20	289	5.17181169E-1	DAVIES_SUCCESS
chr1	33979608	34631443	-	114784	CSMD2	1516	2.59866205E-1	DAVIES_SUCCESS
chr1	34326075	34330392	+	127540	HMGB4	266	3.3484326E-1	DAVIES_SUCCESS
chr1	34334556	34351059	+	402779	LOC402779	269	3.42961899E-1	DAVIES_SUCCESS
chr1	34632623	34684731	+	84970	C1orf94	359	6.45870245E-1	DAVIES_SUCCESS
chr1	35220647	35224113	+	2709	GJB5	296	4.46597288E-1	DAVIES_SUCCESS
chr1	35225341	35229325	+	127534	GJB4	291	4.23381402E-1	DAVIES_SUCCESS
chr1	35246789	35251967	+	2707	GJB3	310	6.3957865E-1	DAVIES_SUCCESS
chr1	35258170	35261348	+	2701	GJA4	326	7.2407558E-1	DAVIES_SUCCESS
chr1	35315962	35325417	-	113444	SMIM12	271	5.16885049E-1	DAVIES_SUCCESS
chr1	35331036	35370984	-	58512	DLGAP3	241	5.59807659E-1	DAVIES_SUCCESS
chr1	35441299	35450948	-	653160	LOC653160	15	1.81973013E-1	DAVIES_SUCCESS
chr1	35447126	35450948	-	100506144	ZMYM6NB	14	5.10201092E-1	DAVIES_SUCCESS
chr1	35449367	35497569	-	9204	ZMYM6	20	3.26028603E-1	DAVIES_SUCCESS
chr1	35544971	35581455	+	79830	ZMYM1	80	3.08839658E-1	DAVIES_SUCCESS
chr1	35649200	35658743	-	6421	SFPQ	87	4.90021106E-1	DAVIES_SUCCESS
chr1	35734567	35887545	+	9202	ZMYM4	58	3.9307575E-1	DAVIES_SUCCESS
chr1	35899090	36023551	-	79932	KIAA0319L	49	1.00847351E-1	DAVIES_SUCCESS
chr1	36023392	36032380	+	23154	NCDN	23	6.20451905E-2	DAVIES_SUCCESS
chr1	36035412	36107445	-	5690	PSMB2	44	7.20027796E-2	DAVIES_SUCCESS
chr1	36038970	36060927	+	339488	TFAP2E	28	7.48130641E-2	DAVIES_SUCCESS
chr1	36179476	36184790	-	127703	C1orf216	69	5.44010105E-2	DAVIES_SUCCESS
chr1	36197712	36235551	-	63967	CLSPN	106	5.64029017E-2	DAVIES_SUCCESS
chr1	36273827	36323490	+	192670	AGO4	102	5.98275957E-2	DAVIES_SUCCESS
chr1	36335408	36389899	+	26523	AGO1	89	6.05413746E-2	DAVIES_SUCCESS
chr1	36396318	36522063	+	192669	AGO3	129	9.5459108E-2	DAVIES_SUCCESS
chr1	36549675	36553876	+	27285	TEKT2	92	3.57009291E-1	DAVIES_SUCCESS
chr1	36554452	36559533	+	54936	ADPRHL2	94	3.64385444E-1	DAVIES_SUCCESS
chr1	36560843	36565850	-	1296	COL8A2	102	3.94673069E-1	DAVIES_SUCCESS
chr1	36602169	36621654	-	27095	TRAPPC3	117	3.30920387E-1	DAVIES_SUCCESS
chr1	36621802	36646441	+	55700	MAP7D1	117	2.4245351E-1	DAVIES_SUCCESS
chr1	36690016	36770957	+	9967	THRAP3	148	7.3051229E-2	DAVIES_SUCCESS
chr1	36771993	36790484	+	79729	SH3D21	111	6.14190595E-2	DAVIES_SUCCESS
chr1	36787631	36789755	-	55194	EVA1B	97	5.55238816E-2	DAVIES_SUCCESS
chr1	36805224	36851485	-	83931	STK40	307	2.27871681E-2	DAVIES_SUCCESS
chr1	36859030	36863493	-	84967	LSM10	295	3.45662534E-2	DAVIES_SUCCESS
chr1	36883506	36916086	-	127700	OSCP1	377	5.86479953E-2	DAVIES_SUCCESS
chr1	36921361	36930040	-	64960	MRPS15	297	1.13286872E-1	DAVIES_SUCCESS
chr1	36931643	36948915	-	1441	CSF3R	275	1.30710514E-1	DAVIES_SUCCESS
chr1	37261127	37499844	-	2899	GRIK3	530	4.83778913E-2	DAVIES_SUCCESS
chr1	37627163	37627235	+	100422898	MIR4255	249	3.98619385E-1	DAVIES_SUCCESS
chr1	37920479	37940044	-	728431	LOC728431	326	1.50483429E-1	DAVIES_SUCCESS
chr1	37940118	37949978	+	80149	ZC3H12A	257	2.03420345E-1	DAVIES_SUCCESS
chr1	37955560	37980420	-	64769	MEAF6	272	2.36565648E-1	DAVIES_SUCCESS
chr1	37966535	37966595	-	100847010	MIR5581	216	2.60719789E-1	DAVIES_SUCCESS
chr1	38000049	38019945	-	79753	SNIP1	246	2.58035085E-1	DAVIES_SUCCESS
chr1	38022519	38032458	+	7802	DNALI1	202	2.55113153E-1	DAVIES_SUCCESS
chr1	38032412	38061586	-	29889	GNL2	223	3.25504158E-1	DAVIES_SUCCESS
chr1	38076950	38100595	-	284654	RSPO1	204	5.66304449E-1	DAVIES_SUCCESS
chr1	38147241	38157888	-	54955	C1orf109	273	4.52558488E-1	DAVIES_SUCCESS
chr1	38158072	38175391	+	55143	CDCA8	326	5.31907053E-1	DAVIES_SUCCESS
chr1	38179552	38230824	-	284656	EPHA10	376	1.26725095E-1	DAVIES_SUCCESS
chr1	38259773	38267278	+	149175	MANEAL	196	4.17674394E-2	DAVIES_SUCCESS
chr1	38268613	38273865	-	79693	YRDC	171	2.57363008E-2	DAVIES_SUCCESS
chr1	38273472	38275126	+	127687	C1orf122	146	1.53428727E-2	DAVIES_SUCCESS
chr1	38275238	38325292	-	4520	MTF1	217	1.75280409E-2	DAVIES_SUCCESS
chr1	38326368	38412729	-	3633	INPP5B	296	1.05625193E-1	DAVIES_SUCCESS
chr1	38422651	38455761	-	10946	SF3A3	208	1.61951158E-1	DAVIES_SUCCESS
chr1	38462441	38471187	-	2275	FHL3	146	1.22256114E-1	DAVIES_SUCCESS
chr1	38478383	38490497	+	51118	UTP11L	145	1.69891893E-1	DAVIES_SUCCESS
chr1	38509522	38512450	-	5453	POU3F1	112	2.22600205E-1	DAVIES_SUCCESS
chr1	38554902	38555001	+	100500801	MIR3659	124	5.31717856E-1	DAVIES_SUCCESS
chr1	38674705	38680439	-	339442	LOC339442	204	9.81049791E-2	DAVIES_SUCCESS
chr1	39303868	39340166	-	64121	RRAGC	289	5.89975721E-1	DAVIES_SUCCESS
chr1	39328161	39347298	-	100527950	GJA9-MYCBP	274	5.17282203E-1	DAVIES_SUCCESS
chr1	39351478	39407456	-	54933	RHBDL2	353	5.12156063E-1	DAVIES_SUCCESS
chr1	39456915	39471737	+	79647	AKIRIN1	322	1.91562867E-1	DAVIES_SUCCESS
chr1	39491966	39500308	+	4725	NDUFS5	307	1.40803809E-1	DAVIES_SUCCESS
chr1	39547088	39952810	+	23499	MACF1	598	2.83048537E-1	DAVIES_SUCCESS
chr1	39875175	39882154	+	643314	KIAA0754	85	4.51550326E-1	DAVIES_SUCCESS
chr1	39957317	39995541	+	353500	BMP8A	200	3.77210509E-1	DAVIES_SUCCESS
chr1	39987951	40025370	-	728448	PPIEL	231	2.59506045E-1	DAVIES_SUCCESS
chr1	40026484	40042521	-	8761	PABPC4	220	2.73762237E-1	DAVIES_SUCCESS
chr1	40033045	40033182	-	677834	SNORA55	200	2.75077981E-1	DAVIES_SUCCESS
chr1	40089102	40105348	-	26508	HEYL	291	9.80029025E-2	DAVIES_SUCCESS
chr1	40124792	40137710	-	84618	NT5C1A	313	1.62546914E-1	DAVIES_SUCCESS
chr1	40144644	40157089	-	51440	HPCAL4	309	1.78223267E-1	DAVIES_SUCCESS
chr1	40204516	40229586	+	10450	PPIE	303	8.2735317E-1	DAVIES_SUCCESS
chr1	40223902	40254533	-	656	BMP8B	309	5.42339826E-1	DAVIES_SUCCESS
chr1	40235196	40237020	-	64064	OXCT2	228	8.3228451E-1	DAVIES_SUCCESS
chr1	40306705	40349177	-	54802	TRIT1	256	9.4865283E-2	DAVIES_SUCCESS
chr1	40361095	40367687	-	4610	MYCL1	168	8.8321775E-2	DAVIES_SUCCESS
chr1	40420783	40435628	+	84879	MFSD2A	204	7.65672061E-2	DAVIES_SUCCESS
chr1	40506254	40538321	+	10487	CAP1	372	2.38088646E-1	DAVIES_SUCCESS
